"No.","Time","Source","Destination","Protocol","Length","Info"
"699","156.418779","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"700","158.028798","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"701","159.653669","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"702","161.356947","HewlettPacka_22:74:fb","TpLinkTechno_37:9b:f6","ARP","42","Who has 192.168.1.1? Tell 192.168.1.27"
"703","161.357137","TpLinkTechno_37:9b:f6","HewlettPacka_22:74:fb","ARP","42","192.168.1.1 is at 00:14:78:37:9b:f6"
"704","197.201989","192.168.1.27","192.168.1.255","BROWSER","258","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"705","274.138828","192.168.1.27","192.168.1.1","DNS","74","Standard query 0xb014 A login.live.com"
"706","274.236207","192.168.1.1","192.168.1.27","DNS","339","Standard query response 0xb014 A login.live.com CNAME login.msa.msidentity.com CNAME www.tm.lg.prod.aadmsa.akadns.net CNAME prda.aadg.msidentity.com CNAME www.tm.a.prd.aadg.akadns.net A 40.126.29.10 A 40.126.29.11 A 20.190.157.11 A 40.126.29.8 A 40.126.29.14 A 40.126.29.9 A 40.126.29.5 A 40.126.29.12"
"707","274.239173","192.168.1.27","40.126.29.10","TCP","66","51959  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"708","274.277741","40.126.29.10","192.168.1.27","TCP","58","443  >  51959 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"709","274.277896","192.168.1.27","40.126.29.10","TCP","54","51959  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"710","274.278597","192.168.1.27","40.126.29.10","TLSv1.2","253","Client Hello (SNI=login.live.com)"
"711","274.278671","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=1 Ack=200 Win=64240 Len=0"
"712","274.315292","192.168.1.27","192.168.1.1","DNS","76","Standard query 0xa44f A time.windows.com"
"713","274.320303","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=1 Ack=200 Win=64240 Len=1460 [TCP PDU reassembled in 715]"
"714","274.320307","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=1461 Ack=200 Win=64240 Len=1460 [TCP PDU reassembled in 715]"
"715","274.320308","40.126.29.10","192.168.1.27","TLSv1.2","1090","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"716","274.320522","192.168.1.27","40.126.29.10","TCP","54","51959  >  443 [ACK] Seq=200 Ack=3957 Win=64240 Len=0"
"717","274.333832","192.168.1.27","40.126.29.10","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"718","274.333977","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=3957 Ack=358 Win=64240 Len=0"
"719","274.361238","192.168.1.1","192.168.1.27","DNS","128","Standard query response 0xa44f A time.windows.com CNAME twc.trafficmanager.net A 40.119.6.228"
"720","274.392991","40.126.29.10","192.168.1.27","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"721","274.394412","192.168.1.27","40.126.29.10","TLSv1.2","504","Application Data"
"722","274.394492","192.168.1.27","40.126.29.10","TCP","1514","51959  >  443 [ACK] Seq=808 Ack=4008 Win=64189 Len=1460 [TCP PDU reassembled in 725]"
"723","274.394495","192.168.1.27","40.126.29.10","TCP","1514","51959  >  443 [ACK] Seq=2268 Ack=4008 Win=64189 Len=1460 [TCP PDU reassembled in 725]"
"724","274.394496","192.168.1.27","40.126.29.10","TCP","1514","51959  >  443 [ACK] Seq=3728 Ack=4008 Win=64189 Len=1460 [TCP PDU reassembled in 725]"
"725","274.394497","192.168.1.27","40.126.29.10","TLSv1.2","338","Application Data"
"726","274.394512","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=4008 Ack=808 Win=64240 Len=0"
"727","274.394628","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=4008 Ack=2268 Win=64240 Len=0"
"728","274.394670","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=4008 Ack=3728 Win=64240 Len=0"
"729","274.394706","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=4008 Ack=5188 Win=64240 Len=0"
"730","274.394722","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=4008 Ack=5472 Win=64240 Len=0"
"731","274.570356","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=4008 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"732","274.570360","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=5468 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"733","274.570361","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=6928 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"734","274.570362","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=8388 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"735","274.570363","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=9848 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"736","274.570363","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=11308 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"737","274.570364","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=12768 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"738","274.570365","40.126.29.10","192.168.1.27","TCP","1514","443  >  51959 [ACK] Seq=14228 Ack=5472 Win=64240 Len=1460 [TCP PDU reassembled in 739]"
"739","274.570394","40.126.29.10","192.168.1.27","TLSv1.2","743","Application Data"
"740","274.571079","192.168.1.27","40.126.29.10","TCP","54","51959  >  443 [ACK] Seq=5472 Ack=16378 Win=64240 Len=0"
"741","274.571594","192.168.1.27","40.126.29.10","TLSv1.2","85","Encrypted Alert"
"742","274.571758","192.168.1.27","40.126.29.10","TCP","54","51959  >  443 [FIN, ACK] Seq=5503 Ack=16378 Win=64240 Len=0"
"743","274.571777","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=16378 Ack=5503 Win=64240 Len=0"
"744","274.571964","40.126.29.10","192.168.1.27","TCP","54","443  >  51959 [ACK] Seq=16378 Ack=5504 Win=64239 Len=0"
"745","274.636446","192.168.1.27","192.168.1.1","DNS","86","Standard query 0x7933 A licensing.mp.microsoft.com"
"746","274.674224","192.168.1.1","192.168.1.27","DNS","282","Standard query response 0x7933 A licensing.mp.microsoft.com CNAME consumer-licensing-aks2aks.md.mp.microsoft.com.akadns.net CNAME licensing-prod-frontdoor-geomap.trafficmanager.net CNAME wus2.frontdoor.licensing.commerce.microsoft.com A 52.137.108.250"
"747","274.677503","192.168.1.27","52.137.108.250","TCP","66","51960  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"748","274.757907","52.137.108.250","192.168.1.27","TCP","58","443  >  51960 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"749","274.758089","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"750","274.759508","192.168.1.27","52.137.108.250","TLSv1.2","265","Client Hello (SNI=licensing.mp.microsoft.com)"
"751","274.759641","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=1 Ack=212 Win=64240 Len=0"
"752","274.869482","52.137.108.250","192.168.1.27","TLSv1.2","1514","Server Hello"
"753","274.869487","52.137.108.250","192.168.1.27","TCP","1322","443  >  51960 [PSH, ACK] Seq=1461 Ack=212 Win=64240 Len=1268 [TCP PDU reassembled in 755]"
"754","274.869829","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [ACK] Seq=212 Ack=2729 Win=64240 Len=0"
"755","274.870880","52.137.108.250","192.168.1.27","TLSv1.2","1484","Certificate, Server Key Exchange, Server Hello Done"
"756","274.874870","192.168.1.27","52.137.108.250","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"757","274.875010","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4159 Ack=305 Win=64240 Len=0"
"758","274.960049","52.137.108.250","192.168.1.27","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"759","274.962965","192.168.1.27","52.137.108.250","TLSv1.2","141","Application Data"
"760","274.963067","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4385 Ack=392 Win=64240 Len=0"
"761","274.963076","192.168.1.27","52.137.108.250","TLSv1.2","1478","Application Data"
"762","274.963160","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4385 Ack=1816 Win=64240 Len=0"
"763","274.963180","192.168.1.27","52.137.108.250","TCP","1514","51960  >  443 [ACK] Seq=1816 Ack=4385 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"764","274.963183","192.168.1.27","52.137.108.250","TCP","1514","51960  >  443 [ACK] Seq=3276 Ack=4385 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"765","274.963184","192.168.1.27","52.137.108.250","TLSv1.2","1481","Application Data"
"766","274.963279","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4385 Ack=3276 Win=64240 Len=0"
"767","274.963317","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4385 Ack=4736 Win=64240 Len=0"
"768","274.963354","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4385 Ack=6163 Win=64240 Len=0"
"769","275.049097","52.137.108.250","192.168.1.27","TLSv1.2","190","Application Data, Application Data, Application Data"
"770","275.049480","192.168.1.27","52.137.108.250","TLSv1.2","92","Application Data"
"771","275.049540","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=4521 Ack=6201 Win=64240 Len=0"
"772","275.224273","52.137.108.250","192.168.1.27","TLSv1.2","1514","Application Data"
"773","275.224276","52.137.108.250","192.168.1.27","TLSv1.2","1514","Application Data"
"774","275.224277","52.137.108.250","192.168.1.27","TLSv1.2","1226","Application Data"
"775","275.224480","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [ACK] Seq=6201 Ack=8613 Win=64240 Len=0"
"776","275.226075","52.137.108.250","192.168.1.27","TLSv1.2","1514","Application Data"
"777","275.226077","52.137.108.250","192.168.1.27","TLSv1.2","1514","Application Data, Application Data"
"778","275.226078","52.137.108.250","192.168.1.27","TLSv1.2","1514","Application Data"
"779","275.226083","52.137.108.250","192.168.1.27","TLSv1.2","559","Application Data, Application Data, Application Data"
"780","275.226278","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [ACK] Seq=6201 Ack=13498 Win=64240 Len=0"
"781","275.226615","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [FIN, ACK] Seq=6201 Ack=13498 Win=64240 Len=0"
"782","275.226693","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [ACK] Seq=13498 Ack=6202 Win=64239 Len=0"
"783","275.310945","52.137.108.250","192.168.1.27","TCP","54","443  >  51960 [FIN, PSH, ACK] Seq=13498 Ack=6202 Win=64239 Len=0"
"784","275.311117","192.168.1.27","52.137.108.250","TCP","54","51960  >  443 [ACK] Seq=6202 Ack=13499 Win=64240 Len=0"
"785","275.889322","192.168.1.27","40.119.6.228","NTP","90","NTP Version 3, client"
"786","276.420884","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"787","277.935782","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"788","278.284086","192.168.1.27","192.168.1.1","DNS","109","Standard query 0x71c4 A storecatalogrevocation.storequality.microsoft.com"
"789","278.318125","192.168.1.1","192.168.1.27","DNS","234","Standard query response 0x71c4 A storecatalogrevocation.storequality.microsoft.com CNAME storecatalogrevocation.storequality.microsoft.com.edgekey.net CNAME e10198.b.akamaiedge.net A 23.5.87.173"
"790","278.318668","192.168.1.27","23.5.87.173","TCP","66","51961  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"791","278.364958","23.5.87.173","192.168.1.27","TCP","58","443  >  51961 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"792","278.365123","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"793","278.368011","192.168.1.27","23.5.87.173","TLSv1.2","288","Client Hello (SNI=storecatalogrevocation.storequality.microsoft.com)"
"794","278.368089","23.5.87.173","192.168.1.27","TCP","54","443  >  51961 [ACK] Seq=1 Ack=235 Win=64240 Len=0"
"795","278.417758","23.5.87.173","192.168.1.27","TLSv1.2","1514","Server Hello"
"796","278.417762","23.5.87.173","192.168.1.27","TCP","1322","443  >  51961 [PSH, ACK] Seq=1461 Ack=235 Win=64240 Len=1268 [TCP PDU reassembled in 797]"
"797","278.417966","23.5.87.173","192.168.1.27","TLSv1.2","1418","Certificate"
"798","278.418146","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [ACK] Seq=235 Ack=2729 Win=64240 Len=0"
"799","278.418894","23.5.87.173","192.168.1.27","TCP","58","443  >  51961 [PSH, ACK] Seq=4093 Ack=235 Win=64240 Len=4 [TCP PDU reassembled in 802]"
"800","278.419096","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [ACK] Seq=235 Ack=4097 Win=62872 Len=0"
"801","278.454970","23.5.87.173","192.168.1.27","TCP","1514","443  >  51961 [ACK] Seq=4097 Ack=235 Win=64240 Len=1460 [TCP PDU reassembled in 802]"
"802","278.454974","23.5.87.173","192.168.1.27","TLSv1.2","475","Certificate Status, Server Key Exchange, Server Hello Done"
"803","278.455188","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [ACK] Seq=235 Ack=5978 Win=64240 Len=0"
"804","278.459583","192.168.1.27","23.5.87.173","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"805","278.459815","23.5.87.173","192.168.1.27","TCP","54","443  >  51961 [ACK] Seq=5978 Ack=361 Win=64240 Len=0"
"806","278.503003","23.5.87.173","192.168.1.27","TLSv1.2","344","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"807","278.503592","192.168.1.27","23.5.87.173","TLSv1.2","274","Application Data"
"808","278.503750","23.5.87.173","192.168.1.27","TCP","54","443  >  51961 [ACK] Seq=6268 Ack=581 Win=64240 Len=0"
"809","278.542925","23.5.87.173","192.168.1.27","TLSv1.2","278","Application Data"
"810","278.544024","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [FIN, ACK] Seq=581 Ack=6492 Win=63726 Len=0"
"811","278.544176","23.5.87.173","192.168.1.27","TCP","54","443  >  51961 [ACK] Seq=6492 Ack=582 Win=64239 Len=0"
"812","278.594908","23.5.87.173","192.168.1.27","TLSv1.2","85","Encrypted Alert"
"813","278.594987","23.5.87.173","192.168.1.27","TCP","54","443  >  51961 [FIN, PSH, ACK] Seq=6523 Ack=582 Win=64239 Len=0"
"814","278.595180","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [RST, ACK] Seq=582 Ack=6523 Win=0 Len=0"
"815","278.595183","192.168.1.27","23.5.87.173","TCP","54","51961  >  443 [RST] Seq=582 Win=0 Len=0"
"816","279.436262","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"817","284.686942","192.168.1.27","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"818","287.673150","192.168.1.27","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"819","290.689024","192.168.1.27","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"820","299.159290","192.168.1.27","192.168.1.1","DNS","91","Standard query 0xd81b A fe3cr.delivery.mp.microsoft.com"
"821","299.199776","192.168.1.1","192.168.1.27","DNS","179","Standard query response 0xd81b A fe3cr.delivery.mp.microsoft.com CNAME fe3.delivery.mp.microsoft.com CNAME glb.cws.prod.dcat.dsp.trafficmanager.net A 40.77.2.164"
"822","299.200435","192.168.1.27","40.77.2.164","TCP","66","51965  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"823","299.245296","40.77.2.164","192.168.1.27","TCP","58","443  >  51965 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"824","299.245539","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"825","299.246108","192.168.1.27","40.77.2.164","TLSv1.2","270","Client Hello (SNI=fe3cr.delivery.mp.microsoft.com)"
"826","299.246188","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=1 Ack=217 Win=64240 Len=0"
"827","299.299439","40.77.2.164","192.168.1.27","TCP","1430","443  >  51965 [PSH, ACK] Seq=1 Ack=217 Win=64240 Len=1376 [TCP PDU reassembled in 828]"
"828","299.299615","40.77.2.164","192.168.1.27","TLSv1.2","1172","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"829","299.299709","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=217 Ack=2495 Win=64240 Len=0"
"830","299.303089","192.168.1.27","40.77.2.164","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"831","299.303230","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2495 Ack=375 Win=64240 Len=0"
"832","299.350556","40.77.2.164","192.168.1.27","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"833","299.350632","40.77.2.164","192.168.1.27","TLSv1.2","123","Application Data"
"834","299.350823","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=375 Ack=2615 Win=64120 Len=0"
"835","299.351249","192.168.1.27","40.77.2.164","TLSv1.2","141","Application Data"
"836","299.351360","192.168.1.27","40.77.2.164","TLSv1.2","279","Application Data"
"837","299.351373","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=462 Win=64240 Len=0"
"838","299.351471","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=687 Win=64240 Len=0"
"839","299.351566","192.168.1.27","40.77.2.164","TLSv1.2","92","Application Data"
"840","299.351660","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=725 Win=64240 Len=0"
"841","299.351871","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=725 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"842","299.351874","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=2185 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"843","299.351874","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=3645 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"844","299.351875","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=5105 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"845","299.351875","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=6565 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"846","299.351876","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=8025 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"847","299.351877","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=9485 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"848","299.351877","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=10945 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"849","299.351878","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=12405 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"850","299.351878","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=13865 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 854]"
"851","299.352008","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=2185 Win=64240 Len=0"
"852","299.352086","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=3645 Win=64240 Len=0"
"853","299.352172","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=5105 Win=64240 Len=0"
"854","299.352205","192.168.1.27","40.77.2.164","TLSv1.2","1514","Application Data"
"855","299.352208","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=16785 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"856","299.352210","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=6565 Win=64240 Len=0"
"857","299.352337","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=8025 Win=64240 Len=0"
"858","299.352432","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=9485 Win=64240 Len=0"
"859","299.352543","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=10945 Win=64240 Len=0"
"860","299.352584","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=12405 Win=64240 Len=0"
"861","299.352654","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=13865 Win=64240 Len=0"
"862","299.352684","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=15325 Win=64240 Len=0"
"863","299.352711","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=18245 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"864","299.352745","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=16785 Win=64240 Len=0"
"865","299.352747","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=19705 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"866","299.352766","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=21165 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"867","299.352768","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=18245 Win=64240 Len=0"
"868","299.352770","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=22625 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"869","299.352770","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=24085 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"870","299.352771","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=25545 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"871","299.352772","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=27005 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"872","299.352773","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=28465 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"873","299.352775","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=29925 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 874]"
"874","299.352777","192.168.1.27","40.77.2.164","TLSv1.2","1514","Application Data"
"875","299.352877","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=19705 Win=64240 Len=0"
"876","299.352888","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=21165 Win=64240 Len=0"
"877","299.352920","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=22625 Win=64240 Len=0"
"878","299.352943","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=24085 Win=64240 Len=0"
"879","299.352958","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=25545 Win=64240 Len=0"
"880","299.352994","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=27005 Win=64240 Len=0"
"881","299.353020","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=28465 Win=64240 Len=0"
"882","299.353060","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=29925 Win=64240 Len=0"
"883","299.353062","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=31385 Win=64240 Len=0"
"884","299.353063","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=32845 Win=64240 Len=0"
"885","299.353628","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=32845 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"886","299.353629","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=34305 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"887","299.353630","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=35765 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"888","299.353631","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=37225 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"889","299.353632","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=38685 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"890","299.353633","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=40145 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"891","299.353655","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=41605 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"892","299.353679","192.168.1.27","40.77.2.164","TCP","1514","51965  >  443 [ACK] Seq=43065 Ack=2615 Win=64120 Len=1460 [TCP PDU reassembled in 893]"
"893","299.353680","192.168.1.27","40.77.2.164","TLSv1.2","492","Application Data"
"894","299.353844","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=34305 Win=64240 Len=0"
"895","299.353872","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=35765 Win=64240 Len=0"
"896","299.353924","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=37225 Win=64240 Len=0"
"897","299.353932","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=38685 Win=64240 Len=0"
"898","299.353940","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=40145 Win=64240 Len=0"
"899","299.353971","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=41605 Win=64240 Len=0"
"900","299.353997","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=43065 Win=64240 Len=0"
